indicator,"('2020', 'transport, passenger car, fleet average, BEV, 2020' (kilometer, CAZ, None))","('2020', 'transport, passenger car, fleet average, BEV, 2020' (kilometer, IND, None))","('2020', 'transport, passenger car, fleet average, BEV, 2020' (kilometer, USA, None))","('2020', 'transport, passenger car, fleet average, BEV, 2020' (kilometer, EUR, None))","('2020', 'transport, passenger car, fleet average, BEV, 2020' (kilometer, NEU, None))","('2020', 'transport, passenger car, fleet average, BEV, 2020' (kilometer, OAS, None))","('2020', 'transport, passenger car, fleet average, BEV, 2020' (kilometer, CHA, None))","('2020', 'transport, passenger car, fleet average, BEV, 2020' (kilometer, LAM, None))","('2020', 'transport, passenger car, fleet average, BEV, 2020' (kilometer, SSA, None))","('2020', 'transport, passenger car, fleet average, BEV, 2020' (kilometer, MEA, None))","('2020', 'transport, passenger car, fleet average, BEV, 2020' (kilometer, REF, None))","('2020', 'transport, passenger car, fleet average, BEV, 2020' (kilometer, JPN, None))","('2020', 'transport, passenger car, fleet average, FCEV, 2020' (kilometer, NEU, None))","('2020', 'transport, passenger car, fleet average, FCEV, 2020' (kilometer, USA, None))","('2020', 'transport, passenger car, fleet average, FCEV, 2020' (kilometer, MEA, None))","('2020', 'transport, passenger car, fleet average, FCEV, 2020' (kilometer, IND, None))","('2020', 'transport, passenger car, fleet average, FCEV, 2020' (kilometer, CHA, None))","('2020', 'transport, passenger car, fleet average, FCEV, 2020' (kilometer, CAZ, None))","('2020', 'transport, passenger car, fleet average, FCEV, 2020' (kilometer, JPN, None))","('2020', 'transport, passenger car, fleet average, FCEV, 2020' (kilometer, OAS, None))","('2020', 'transport, passenger car, fleet average, FCEV, 2020' (kilometer, LAM, None))","('2020', 'transport, passenger car, fleet average, FCEV, 2020' (kilometer, REF, None))","('2020', 'transport, passenger car, fleet average, FCEV, 2020' (kilometer, SSA, None))","('2020', 'transport, passenger car, fleet average, FCEV, 2020' (kilometer, EUR, None))","('2020', 'transport, passenger car, fleet average, ICEV-g, 2020' (kilometer, SSA, None))","('2020', 'transport, passenger car, fleet average, ICEV-g, 2020' (kilometer, OAS, None))","('2020', 'transport, passenger car, fleet average, ICEV-g, 2020' (kilometer, EUR, None))","('2020', 'transport, passenger car, fleet average, ICEV-g, 2020' (kilometer, REF, None))","('2020', 'transport, passenger car, fleet average, ICEV-g, 2020' (kilometer, IND, None))","('2020', 'transport, passenger car, fleet average, ICEV-g, 2020' (kilometer, MEA, None))","('2020', 'transport, passenger car, fleet average, ICEV-g, 2020' (kilometer, JPN, None))","('2020', 'transport, passenger car, fleet average, ICEV-g, 2020' (kilometer, CAZ, None))","('2020', 'transport, passenger car, fleet average, ICEV-g, 2020' (kilometer, CHA, None))","('2020', 'transport, passenger car, fleet average, ICEV-g, 2020' (kilometer, NEU, None))","('2020', 'transport, passenger car, fleet average, ICEV-g, 2020' (kilometer, LAM, None))","('2020', 'transport, passenger car, fleet average, ICEV-g, 2020' (kilometer, USA, None))","('2020', 'transport, passenger car, fleet average, PHEV-p, 2020' (kilometer, IND, None))","('2020', 'transport, passenger car, fleet average, PHEV-p, 2020' (kilometer, JPN, None))","('2020', 'transport, passenger car, fleet average, PHEV-p, 2020' (kilometer, CAZ, None))","('2020', 'transport, passenger car, fleet average, PHEV-p, 2020' (kilometer, EUR, None))","('2020', 'transport, passenger car, fleet average, PHEV-p, 2020' (kilometer, CHA, None))","('2020', 'transport, passenger car, fleet average, PHEV-p, 2020' (kilometer, NEU, None))","('2020', 'transport, passenger car, fleet average, PHEV-p, 2020' (kilometer, USA, None))","('2020', 'transport, passenger car, fleet average, PHEV-p, 2020' (kilometer, OAS, None))","('2020', 'transport, passenger car, fleet average, PHEV-p, 2020' (kilometer, SSA, None))","('2020', 'transport, passenger car, fleet average, PHEV-p, 2020' (kilometer, REF, None))","('2020', 'transport, passenger car, fleet average, PHEV-p, 2020' (kilometer, MEA, None))","('2020', 'transport, passenger car, fleet average, PHEV-p, 2020' (kilometer, LAM, None))","('2020', 'transport, passenger car, fleet average, HEV-p, 2020' (kilometer, SSA, None))","('2020', 'transport, passenger car, fleet average, HEV-p, 2020' (kilometer, REF, None))","('2020', 'transport, passenger car, fleet average, HEV-p, 2020' (kilometer, CAZ, None))","('2020', 'transport, passenger car, fleet average, HEV-p, 2020' (kilometer, NEU, None))","('2020', 'transport, passenger car, fleet average, HEV-p, 2020' (kilometer, OAS, None))","('2020', 'transport, passenger car, fleet average, HEV-p, 2020' (kilometer, MEA, None))","('2020', 'transport, passenger car, fleet average, HEV-p, 2020' (kilometer, LAM, None))","('2020', 'transport, passenger car, fleet average, HEV-p, 2020' (kilometer, CHA, None))","('2020', 'transport, passenger car, fleet average, HEV-p, 2020' (kilometer, JPN, None))","('2020', 'transport, passenger car, fleet average, HEV-p, 2020' (kilometer, USA, None))","('2020', 'transport, passenger car, fleet average, HEV-p, 2020' (kilometer, EUR, None))","('2020', 'transport, passenger car, fleet average, HEV-p, 2020' (kilometer, IND, None))","('2020', 'transport, passenger car, fleet average, ICEV-p, 2020' (kilometer, JPN, None))","('2020', 'transport, passenger car, fleet average, ICEV-p, 2020' (kilometer, LAM, None))","('2020', 'transport, passenger car, fleet average, ICEV-p, 2020' (kilometer, NEU, None))","('2020', 'transport, passenger car, fleet average, ICEV-p, 2020' (kilometer, SSA, None))","('2020', 'transport, passenger car, fleet average, ICEV-p, 2020' (kilometer, OAS, None))","('2020', 'transport, passenger car, fleet average, ICEV-p, 2020' (kilometer, CAZ, None))","('2020', 'transport, passenger car, fleet average, ICEV-p, 2020' (kilometer, CHA, None))","('2020', 'transport, passenger car, fleet average, ICEV-p, 2020' (kilometer, EUR, None))","('2020', 'transport, passenger car, fleet average, ICEV-p, 2020' (kilometer, IND, None))","('2020', 'transport, passenger car, fleet average, ICEV-p, 2020' (kilometer, USA, None))","('2020', 'transport, passenger car, fleet average, ICEV-p, 2020' (kilometer, MEA, None))","('2020', 'transport, passenger car, fleet average, ICEV-p, 2020' (kilometer, REF, None))","('2020', 'market for transport, passenger train' (person kilometer, GLO, None))","('2020', 'market for transport, passenger, motor scooter' (person kilometer, GLO, None))","('2020', 'market for transport, passenger, bicycle' (person kilometer, GLO, None))","('2020', 'market for transport, passenger, electric bicycle, label-certified electricity' (person kilometer, GLO, None))","('2020', 'market for transport, passenger, electric bicycle' (person kilometer, GLO, None))","('2020', 'market for transport, passengers, aircraft, short haul' (person kilometer, GLO, None))","('2020', 'market for transport, passengers, aircraft, long haul' (person kilometer, GLO, None))","('2020', 'walking 2020, energy requirements' (pkm, GLO, None))","('2020', 'transport, passenger bus, battery electric - overnight charging, NCA battery, 18m articulated urban bus, 2020' (passenger-kilometer, CH, None))","('2020', 'transport, passenger bus, fuel cell electric, 18m articulated urban bus, 2020' (passenger-kilometer, CH, None))","('2020', 'transport, passenger bus, diesel, 18m articulated urban bus, 2020, EURO-VI' (passenger-kilometer, CH, None))","('2020', 'transport, passenger bus, compressed gas, 18m articulated urban bus, 2020, EURO-VI' (passenger-kilometer, CH, None))","('2030', 'transport, passenger car, fleet average, BEV, 2030' (kilometer, MEA, None))","('2030', 'transport, passenger car, fleet average, BEV, 2030' (kilometer, CAZ, None))","('2030', 'transport, passenger car, fleet average, BEV, 2030' (kilometer, JPN, None))","('2030', 'transport, passenger car, fleet average, BEV, 2030' (kilometer, REF, None))","('2030', 'transport, passenger car, fleet average, BEV, 2030' (kilometer, SSA, None))","('2030', 'transport, passenger car, fleet average, BEV, 2030' (kilometer, USA, None))","('2030', 'transport, passenger car, fleet average, BEV, 2030' (kilometer, OAS, None))","('2030', 'transport, passenger car, fleet average, BEV, 2030' (kilometer, IND, None))","('2030', 'transport, passenger car, fleet average, BEV, 2030' (kilometer, EUR, None))","('2030', 'transport, passenger car, fleet average, BEV, 2030' (kilometer, LAM, None))","('2030', 'transport, passenger car, fleet average, BEV, 2030' (kilometer, CHA, None))","('2030', 'transport, passenger car, fleet average, BEV, 2030' (kilometer, NEU, None))","('2030', 'transport, passenger car, fleet average, FCEV, 2030' (kilometer, IND, None))","('2030', 'transport, passenger car, fleet average, FCEV, 2030' (kilometer, CHA, None))","('2030', 'transport, passenger car, fleet average, FCEV, 2030' (kilometer, CAZ, None))","('2030', 'transport, passenger car, fleet average, FCEV, 2030' (kilometer, SSA, None))","('2030', 'transport, passenger car, fleet average, FCEV, 2030' (kilometer, LAM, None))","('2030', 'transport, passenger car, fleet average, FCEV, 2030' (kilometer, JPN, None))","('2030', 'transport, passenger car, fleet average, FCEV, 2030' (kilometer, USA, None))","('2030', 'transport, passenger car, fleet average, FCEV, 2030' (kilometer, MEA, None))","('2030', 'transport, passenger car, fleet average, FCEV, 2030' (kilometer, OAS, None))","('2030', 'transport, passenger car, fleet average, FCEV, 2030' (kilometer, NEU, None))","('2030', 'transport, passenger car, fleet average, FCEV, 2030' (kilometer, EUR, None))","('2030', 'transport, passenger car, fleet average, FCEV, 2030' (kilometer, REF, None))","('2030', 'transport, passenger car, fleet average, ICEV-g, 2030' (kilometer, NEU, None))","('2030', 'transport, passenger car, fleet average, ICEV-g, 2030' (kilometer, REF, None))","('2030', 'transport, passenger car, fleet average, ICEV-g, 2030' (kilometer, IND, None))","('2030', 'transport, passenger car, fleet average, ICEV-g, 2030' (kilometer, CAZ, None))","('2030', 'transport, passenger car, fleet average, ICEV-g, 2030' (kilometer, OAS, None))","('2030', 'transport, passenger car, fleet average, ICEV-g, 2030' (kilometer, SSA, None))","('2030', 'transport, passenger car, fleet average, ICEV-g, 2030' (kilometer, JPN, None))","('2030', 'transport, passenger car, fleet average, ICEV-g, 2030' (kilometer, USA, None))","('2030', 'transport, passenger car, fleet average, ICEV-g, 2030' (kilometer, CHA, None))","('2030', 'transport, passenger car, fleet average, ICEV-g, 2030' (kilometer, MEA, None))","('2030', 'transport, passenger car, fleet average, ICEV-g, 2030' (kilometer, LAM, None))","('2030', 'transport, passenger car, fleet average, ICEV-g, 2030' (kilometer, EUR, None))","('2030', 'transport, passenger car, fleet average, PHEV-p, 2030' (kilometer, REF, None))","('2030', 'transport, passenger car, fleet average, PHEV-p, 2030' (kilometer, NEU, None))","('2030', 'transport, passenger car, fleet average, PHEV-p, 2030' (kilometer, IND, None))","('2030', 'transport, passenger car, fleet average, PHEV-p, 2030' (kilometer, CHA, None))","('2030', 'transport, passenger car, fleet average, PHEV-p, 2030' (kilometer, OAS, None))","('2030', 'transport, passenger car, fleet average, PHEV-p, 2030' (kilometer, CAZ, None))","('2030', 'transport, passenger car, fleet average, PHEV-p, 2030' (kilometer, SSA, None))","('2030', 'transport, passenger car, fleet average, PHEV-p, 2030' (kilometer, LAM, None))","('2030', 'transport, passenger car, fleet average, PHEV-p, 2030' (kilometer, JPN, None))","('2030', 'transport, passenger car, fleet average, PHEV-p, 2030' (kilometer, MEA, None))","('2030', 'transport, passenger car, fleet average, PHEV-p, 2030' (kilometer, USA, None))","('2030', 'transport, passenger car, fleet average, PHEV-p, 2030' (kilometer, EUR, None))","('2030', 'transport, passenger car, fleet average, HEV-p, 2030' (kilometer, CAZ, None))","('2030', 'transport, passenger car, fleet average, HEV-p, 2030' (kilometer, REF, None))","('2030', 'transport, passenger car, fleet average, HEV-p, 2030' (kilometer, CHA, None))","('2030', 'transport, passenger car, fleet average, HEV-p, 2030' (kilometer, NEU, None))","('2030', 'transport, passenger car, fleet average, HEV-p, 2030' (kilometer, IND, None))","('2030', 'transport, passenger car, fleet average, HEV-p, 2030' (kilometer, EUR, None))","('2030', 'transport, passenger car, fleet average, HEV-p, 2030' (kilometer, OAS, None))","('2030', 'transport, passenger car, fleet average, HEV-p, 2030' (kilometer, JPN, None))","('2030', 'transport, passenger car, fleet average, HEV-p, 2030' (kilometer, LAM, None))","('2030', 'transport, passenger car, fleet average, HEV-p, 2030' (kilometer, SSA, None))","('2030', 'transport, passenger car, fleet average, HEV-p, 2030' (kilometer, USA, None))","('2030', 'transport, passenger car, fleet average, HEV-p, 2030' (kilometer, MEA, None))","('2030', 'transport, passenger car, fleet average, ICEV-p, 2030' (kilometer, IND, None))","('2030', 'transport, passenger car, fleet average, ICEV-p, 2030' (kilometer, EUR, None))","('2030', 'transport, passenger car, fleet average, ICEV-p, 2030' (kilometer, USA, None))","('2030', 'transport, passenger car, fleet average, ICEV-p, 2030' (kilometer, SSA, None))","('2030', 'transport, passenger car, fleet average, ICEV-p, 2030' (kilometer, CHA, None))","('2030', 'transport, passenger car, fleet average, ICEV-p, 2030' (kilometer, JPN, None))","('2030', 'transport, passenger car, fleet average, ICEV-p, 2030' (kilometer, LAM, None))","('2030', 'transport, passenger car, fleet average, ICEV-p, 2030' (kilometer, OAS, None))","('2030', 'transport, passenger car, fleet average, ICEV-p, 2030' (kilometer, REF, None))","('2030', 'transport, passenger car, fleet average, ICEV-p, 2030' (kilometer, NEU, None))","('2030', 'transport, passenger car, fleet average, ICEV-p, 2030' (kilometer, CAZ, None))","('2030', 'transport, passenger car, fleet average, ICEV-p, 2030' (kilometer, MEA, None))","('2030', 'market for transport, passenger train' (person kilometer, GLO, None))","('2030', 'market for transport, passenger, motor scooter' (person kilometer, GLO, None))","('2030', 'market for transport, passenger, bicycle' (person kilometer, GLO, None))","('2030', 'market for transport, passenger, electric bicycle' (person kilometer, GLO, None))","('2030', 'market for transport, passenger, electric bicycle, label-certified electricity' (person kilometer, GLO, None))","('2030', 'market for transport, passengers, aircraft, short haul' (person kilometer, GLO, None))","('2030', 'market for transport, passengers, aircraft, long haul' (person kilometer, GLO, None))","('2030', 'walking 2030, energy requirements' (pkm, GLO, None))","('2030', 'transport, passenger bus, battery electric - overnight charging, NCA battery, 18m articulated urban bus, 2020' (passenger-kilometer, CH, None))","('2030', 'transport, passenger bus, fuel cell electric, 18m articulated urban bus, 2020' (passenger-kilometer, CH, None))","('2030', 'transport, passenger bus, diesel, 18m articulated urban bus, 2020, EURO-VI' (passenger-kilometer, CH, None))","('2030', 'transport, passenger bus, compressed gas, 18m articulated urban bus, 2020, EURO-VI' (passenger-kilometer, CH, None))","('2050', 'transport, passenger car, fleet average, BEV, 2050' (kilometer, LAM, None))","('2050', 'transport, passenger car, fleet average, BEV, 2050' (kilometer, NEU, None))","('2050', 'transport, passenger car, fleet average, BEV, 2050' (kilometer, EUR, None))","('2050', 'transport, passenger car, fleet average, BEV, 2050' (kilometer, MEA, None))","('2050', 'transport, passenger car, fleet average, BEV, 2050' (kilometer, OAS, None))","('2050', 'transport, passenger car, fleet average, BEV, 2050' (kilometer, REF, None))","('2050', 'transport, passenger car, fleet average, BEV, 2050' (kilometer, CAZ, None))","('2050', 'transport, passenger car, fleet average, BEV, 2050' (kilometer, JPN, None))","('2050', 'transport, passenger car, fleet average, BEV, 2050' (kilometer, IND, None))","('2050', 'transport, passenger car, fleet average, BEV, 2050' (kilometer, SSA, None))","('2050', 'transport, passenger car, fleet average, BEV, 2050' (kilometer, USA, None))","('2050', 'transport, passenger car, fleet average, BEV, 2050' (kilometer, CHA, None))","('2050', 'transport, passenger car, fleet average, FCEV, 2050' (kilometer, USA, None))","('2050', 'transport, passenger car, fleet average, FCEV, 2050' (kilometer, IND, None))","('2050', 'transport, passenger car, fleet average, FCEV, 2050' (kilometer, SSA, None))","('2050', 'transport, passenger car, fleet average, FCEV, 2050' (kilometer, OAS, None))","('2050', 'transport, passenger car, fleet average, FCEV, 2050' (kilometer, CHA, None))","('2050', 'transport, passenger car, fleet average, FCEV, 2050' (kilometer, MEA, None))","('2050', 'transport, passenger car, fleet average, FCEV, 2050' (kilometer, CAZ, None))","('2050', 'transport, passenger car, fleet average, FCEV, 2050' (kilometer, NEU, None))","('2050', 'transport, passenger car, fleet average, FCEV, 2050' (kilometer, LAM, None))","('2050', 'transport, passenger car, fleet average, FCEV, 2050' (kilometer, JPN, None))","('2050', 'transport, passenger car, fleet average, FCEV, 2050' (kilometer, EUR, None))","('2050', 'transport, passenger car, fleet average, FCEV, 2050' (kilometer, REF, None))","('2050', 'transport, passenger car, fleet average, ICEV-g, 2050' (kilometer, CAZ, None))","('2050', 'transport, passenger car, fleet average, ICEV-g, 2050' (kilometer, MEA, None))","('2050', 'transport, passenger car, fleet average, ICEV-g, 2050' (kilometer, IND, None))","('2050', 'transport, passenger car, fleet average, ICEV-g, 2050' (kilometer, REF, None))","('2050', 'transport, passenger car, fleet average, ICEV-g, 2050' (kilometer, EUR, None))","('2050', 'transport, passenger car, fleet average, ICEV-g, 2050' (kilometer, OAS, None))","('2050', 'transport, passenger car, fleet average, ICEV-g, 2050' (kilometer, NEU, None))","('2050', 'transport, passenger car, fleet average, ICEV-g, 2050' (kilometer, SSA, None))","('2050', 'transport, passenger car, fleet average, ICEV-g, 2050' (kilometer, LAM, None))","('2050', 'transport, passenger car, fleet average, ICEV-g, 2050' (kilometer, JPN, None))","('2050', 'transport, passenger car, fleet average, ICEV-g, 2050' (kilometer, CHA, None))","('2050', 'transport, passenger car, fleet average, ICEV-g, 2050' (kilometer, USA, None))","('2050', 'transport, passenger car, fleet average, PHEV-p, 2050' (kilometer, REF, None))","('2050', 'transport, passenger car, fleet average, PHEV-p, 2050' (kilometer, IND, None))","('2050', 'transport, passenger car, fleet average, PHEV-p, 2050' (kilometer, EUR, None))","('2050', 'transport, passenger car, fleet average, PHEV-p, 2050' (kilometer, MEA, None))","('2050', 'transport, passenger car, fleet average, PHEV-p, 2050' (kilometer, JPN, None))","('2050', 'transport, passenger car, fleet average, PHEV-p, 2050' (kilometer, CHA, None))","('2050', 'transport, passenger car, fleet average, PHEV-p, 2050' (kilometer, CAZ, None))","('2050', 'transport, passenger car, fleet average, PHEV-p, 2050' (kilometer, USA, None))","('2050', 'transport, passenger car, fleet average, PHEV-p, 2050' (kilometer, NEU, None))","('2050', 'transport, passenger car, fleet average, PHEV-p, 2050' (kilometer, SSA, None))","('2050', 'transport, passenger car, fleet average, PHEV-p, 2050' (kilometer, OAS, None))","('2050', 'transport, passenger car, fleet average, PHEV-p, 2050' (kilometer, LAM, None))","('2050', 'transport, passenger car, fleet average, HEV-p, 2050' (kilometer, OAS, None))","('2050', 'transport, passenger car, fleet average, HEV-p, 2050' (kilometer, IND, None))","('2050', 'transport, passenger car, fleet average, HEV-p, 2050' (kilometer, USA, None))","('2050', 'transport, passenger car, fleet average, HEV-p, 2050' (kilometer, MEA, None))","('2050', 'transport, passenger car, fleet average, HEV-p, 2050' (kilometer, CHA, None))","('2050', 'transport, passenger car, fleet average, HEV-p, 2050' (kilometer, REF, None))","('2050', 'transport, passenger car, fleet average, HEV-p, 2050' (kilometer, JPN, None))","('2050', 'transport, passenger car, fleet average, HEV-p, 2050' (kilometer, EUR, None))","('2050', 'transport, passenger car, fleet average, HEV-p, 2050' (kilometer, SSA, None))","('2050', 'transport, passenger car, fleet average, HEV-p, 2050' (kilometer, LAM, None))","('2050', 'transport, passenger car, fleet average, HEV-p, 2050' (kilometer, NEU, None))","('2050', 'transport, passenger car, fleet average, HEV-p, 2050' (kilometer, CAZ, None))","('2050', 'transport, passenger car, fleet average, ICEV-p, 2050' (kilometer, CAZ, None))","('2050', 'transport, passenger car, fleet average, ICEV-p, 2050' (kilometer, OAS, None))","('2050', 'transport, passenger car, fleet average, ICEV-p, 2050' (kilometer, CHA, None))","('2050', 'transport, passenger car, fleet average, ICEV-p, 2050' (kilometer, USA, None))","('2050', 'transport, passenger car, fleet average, ICEV-p, 2050' (kilometer, JPN, None))","('2050', 'transport, passenger car, fleet average, ICEV-p, 2050' (kilometer, NEU, None))","('2050', 'transport, passenger car, fleet average, ICEV-p, 2050' (kilometer, LAM, None))","('2050', 'transport, passenger car, fleet average, ICEV-p, 2050' (kilometer, SSA, None))","('2050', 'transport, passenger car, fleet average, ICEV-p, 2050' (kilometer, MEA, None))","('2050', 'transport, passenger car, fleet average, ICEV-p, 2050' (kilometer, EUR, None))","('2050', 'transport, passenger car, fleet average, ICEV-p, 2050' (kilometer, IND, None))","('2050', 'transport, passenger car, fleet average, ICEV-p, 2050' (kilometer, REF, None))","('2050', 'market for transport, passenger train' (person kilometer, GLO, None))","('2050', 'market for transport, passenger, motor scooter' (person kilometer, GLO, None))","('2050', 'market for transport, passenger, bicycle' (person kilometer, GLO, None))","('2050', 'market for transport, passenger, electric bicycle, label-certified electricity' (person kilometer, GLO, None))","('2050', 'market for transport, passenger, electric bicycle' (person kilometer, GLO, None))","('2050', 'market for transport, passengers, aircraft, short haul' (person kilometer, GLO, None))","('2050', 'market for transport, passengers, aircraft, long haul' (person kilometer, GLO, None))","('2050', 'walking 2050, energy requirements' (pkm, GLO, None))","('2050', 'transport, passenger bus, battery electric - overnight charging, NCA battery, 18m articulated urban bus, 2020' (passenger-kilometer, CH, None))","('2050', 'transport, passenger bus, fuel cell electric, 18m articulated urban bus, 2020' (passenger-kilometer, CH, None))","('2050', 'transport, passenger bus, diesel, 18m articulated urban bus, 2020, EURO-VI' (passenger-kilometer, CH, None))","('2050', 'transport, passenger bus, compressed gas, 18m articulated urban bus, 2020, EURO-VI' (passenger-kilometer, CH, None))"
human toxicity,1.5879022471177343e-07,1.5277093952391616e-07,1.6907346564554555e-07,1.3750573412982265e-07,1.449133074784929e-07,1.397689934572034e-07,1.1467957585997574e-07,9.64550558866907e-08,1.2551666793691633e-07,9.5947497052386e-08,1.76374487632787e-07,1.1561369860144745e-07,2.1555566075455626e-07,2.260144914359211e-07,1.8266805890914567e-07,1.7608928238273398e-07,1.8431296848440036e-07,2.2915575975912968e-07,1.9764895333545566e-07,2.147000834922963e-07,1.896496431138298e-07,2.0631777372206296e-07,1.8385091904501355e-07,2.073662504106589e-07,5.1947364985173677e-08,6.212202600313575e-08,5.979218431327397e-08,6.061564702671192e-08,5.004873642482132e-08,5.108542748785236e-08,5.6772148813699125e-08,6.819120852541634e-08,5.284365991249232e-08,6.219747075562665e-08,5.3435451951183195e-08,6.798193348322823e-08,7.555117824069313e-08,7.603933620517733e-08,9.288487615638621e-08,7.990909914768434e-08,7.452908032494793e-08,8.148496829908632e-08,9.274417704721123e-08,7.879535222010841e-08,7.226198835620744e-08,8.570503085001469e-08,6.68018322833097e-08,7.040612049624947e-08,5.4029592079492563e-08,6.403503124279016e-08,7.364766340973588e-08,6.507954192603968e-08,6.054137447178862e-08,5.349910563277714e-08,5.736949736829289e-08,5.658256141415422e-08,6.079706099120102e-08,7.244207201197205e-08,6.378162900718149e-08,5.276770049101296e-08,5.6738881160341876e-08,5.5041740148958904e-08,6.179980034776067e-08,4.985136255132802e-08,5.408567584032693e-08,7.015834465348194e-08,5.4277616684228306e-08,6.0440194241183e-08,4.958275813962213e-08,6.859123034806843e-08,5.144091774757516e-08,6.224173023189823e-08,1.176821113091933e-08,9.191627494476231e-09,2.4672811154609703e-09,1.469770645700213e-08,1.4624012899993538e-08,1.1121143312123723e-08,8.205140644447056e-09,4.6414058815650866e-08,4.3898752142355985e-08,6.416150521438627e-08,2.0414720301856997e-08,2.078496141524015e-08,7.390591642169707e-08,9.386891248521785e-08,7.825898904924619e-08,8.76685113592742e-08,6.961150905226502e-08,9.147842191359932e-08,8.974718336434006e-08,9.168974687275852e-08,8.122527936564601e-08,7.106693335335409e-08,7.600402014766064e-08,8.11175267399751e-08,7.04266170612749e-08,7.74839607286082e-08,9.764903817535235e-08,7.088069444681823e-08,7.764623565989212e-08,8.158356748712787e-08,9.506617864795404e-08,7.632514346248487e-08,8.61068776614712e-08,8.846696540191253e-08,8.605801793371958e-08,8.599584726091956e-08,4.8712094113502676e-08,4.8372505592723e-08,3.941909857958888e-08,5.319088490023248e-08,4.4164913367624026e-08,4.073877461465136e-08,4.4533118034529864e-08,5.176832286802601e-08,4.220974545412603e-08,4.1823543413760826e-08,4.225803793201947e-08,4.771077164039446e-08,6.227314790866168e-08,5.944716047186913e-08,5.983552841300047e-08,5.791562389464947e-08,5.799167014580211e-08,6.965137231287943e-08,5.353080809359256e-08,5.616200403461225e-08,5.9325726637733683e-08,5.4039310324798726e-08,6.784601644244697e-08,5.989777287473245e-08,5.828268418268094e-08,5.0429932776626206e-08,4.491821502618511e-08,5.018843341819533e-08,4.10428566460513e-08,4.9779692363280256e-08,4.407501598191751e-08,4.71202388019829e-08,4.531315232994837e-08,4.138943696491117e-08,5.712806252482207e-08,4.236278683440352e-08,3.9740816567470894e-08,4.776666158086002e-08,5.3885242323959656e-08,4.0113251290968424e-08,4.310969963458983e-08,4.499095593250735e-08,4.3815873413191734e-08,4.197143574476382e-08,4.94630936074912e-08,4.836673195597051e-08,5.5616761283008035e-08,4.0888813541491586e-08,3.896744053550086e-09,6.244944623523653e-09,1.7528864268381076e-09,1.1973759614838874e-08,1.1817883348298482e-08,9.679361070978677e-09,7.68981460610865e-09,3.616764918444371e-08,2.6802642198465534e-08,2.7690611987109563e-08,1.7937841162004306e-08,1.8177988533954752e-08,6.560093673710784e-08,7.09549612354113e-08,7.089350056443987e-08,6.539938639194479e-08,6.988637019078622e-08,7.452908916484288e-08,8.36182808851433e-08,6.594397752381672e-08,5.927975206671183e-08,5.932726735286114e-08,8.13214936374014e-08,6.490422350517979e-08,8.148837339697685e-08,6.139244801291946e-08,6.217249361145326e-08,6.71971135620224e-08,6.777371103202567e-08,6.542443826107585e-08,8.347591481037327e-08,7.401865802902029e-08,6.799737967542882e-08,6.986114929772359e-08,7.368831107287991e-08,7.401319091758561e-08,5.4146619774329736e-08,4.266595898714341e-08,4.026327920122366e-08,4.8894050865361434e-08,4.8882413579227285e-08,4.3079630757086744e-08,4.89249572391989e-08,4.181423507758556e-08,4.389196892074548e-08,4.523990257122016e-08,4.362263715831572e-08,5.292123956998847e-08,6.050141266726221e-08,5.1702902213644604e-08,5.89944412378477e-08,5.334863159227046e-08,5.694910130033336e-08,5.558403448471062e-08,6.932124528256218e-08,6.690736213818167e-08,5.823672585996534e-08,5.170225102580897e-08,5.334223753288349e-08,5.568368706477743e-08,4.261967788876143e-08,4.0657128392449845e-08,5.6257672644547506e-08,4.2334719465806064e-08,4.5160406069700415e-08,4.9450975369002954e-08,4.627994794324851e-08,4.9225030430249845e-08,4.128950469430644e-08,4.514349349185656e-08,4.9136114989822917e-08,5.784802552708854e-08,5.6077166367696294e-08,4.252007425711898e-08,4.3812566541404194e-08,5.4270750393137534e-08,4.615307301477861e-08,4.888401394020283e-08,4.510739284827609e-08,4.16359053292419e-08,4.2034306814785175e-08,4.88132113822575e-08,4.067227587825981e-08,4.99549709255133e-08,2.7832310765796317e-09,5.6572905706045916e-09,1.6083783076744075e-09,1.136674671137116e-08,1.1407088571766909e-08,9.399644769634111e-09,7.558229199831309e-09,1.474028958846985e-08,2.5737823543027623e-08,2.6166743918903133e-08,1.772173319156365e-08,1.7969322960613683e-08
